Label,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
ham,0.90001357,-1.3906693,-0.70514655,1.5079513,-0.9436834,0.63808566,-0.16938162,1.1687815,0.8019507,0.6083896,-0.44923764,-0.6488574,1.0281789,-1.1383609,0.43292505,0.961482,-0.53237486,-0.04729809,0.1482129,-0.014576156,-0.3825212,-0.76709646,-0.48771107,-0.23473394,0.07125881,-0.058499694,1.389411,-0.1821745,-0.3435033,-1.0086107,0.43760574,0.4310525,-0.0046087485,0.7738105,0.16330972,-0.5045335,-1.0575296,0.3339493,-0.38623148,-0.041030098,-0.4035647,-1.5291903,0.9633125,0.12861852,-0.8017428,0.64707243,-1.1502726,0.612612,-0.3349238,0.5911466
ham,-1.730268,1.2201941,0.041893482,-0.010619983,1.0195677,-0.21737847,-0.0032836199,-0.32475534,1.4553599,0.42159927,0.65911216,0.4834235,-0.5690036,0.09126768,-0.7061673,0.0725497,0.1433703,0.17665651,-0.3431265,-0.04164784,0.29443285,-0.43387,0.55078906,-0.2843396,0.002813965,-0.5939205,1.1079814,0.0830434,-0.47437742,0.7555164,-0.9328355,0.07551874,-0.30857307,1.0512279,-0.32445306,0.8313489,0.03471103,-0.63120717,0.9539052,-0.51798284,-0.20415315,0.5866047,0.36321163,1.0656699,-0.094261676,0.19620577,-0.27969542,-0.22771794,-0.039848864,-0.5988387
ham,-1.280894,0.23228472,-0.1655255,-0.44982666,0.6512801,1.7645111,0.2789555,-0.10511361,0.68280447,1.2362098,0.7299096,-0.20093015,-1.3209158,-0.20753685,-0.22180735,-0.88702565,0.8874543,0.048099965,0.3222611,-0.5961795,0.4687515,-0.43876526,-0.17839819,-0.30372632,1.3945656,0.4899963,0.069068745,0.58749074,-0.22056511,0.35123962,0.19402364,-1.9570432,-0.01935936,0.30570865,0.9986275,-0.13024989,-0.3388263,0.9315753,1.2852001,-1.5640731,0.61398435,-0.13196346,0.93089163,-0.86049736,-0.14088616,-0.4819505,0.43510574,-0.008159339,0.5323932,-0.10743712
ham,1.2572002,-0.114527166,-1.9249705,-0.06869067,-0.31922537,-0.45362413,-0.9783113,0.82254195,0.050829828,0.55137926,0.6876639,-0.06742096,-0.25411493,0.1440477,-0.3124072,-0.29290515,-0.36885718,0.76157653,0.33262613,0.15674941,0.64885575,0.41284963,-0.30243635,0.008937061,0.20584378,0.011421718,-0.08908194,0.32661575,0.05722156,-0.298603,0.007862588,0.09805995,-1.1750636,-0.45541307,-0.13119555,0.5103641,-0.046003114,0.45181766,0.3392985,0.20291157,-0.14622065,0.22833607,-0.14596726,0.14002731,-0.3468909,-0.46286902,-0.7803292,0.8192667,-0.44394594,0.08094826
ham,-0.29616332,-1.1818213,-0.47289288,-0.3541733,1.3634887,0.23011798,1.4255733,-0.046578974,0.19630268,-0.29363647,0.96310407,0.20209217,-0.5294367,-0.056647353,-0.52712214,-0.57149804,2.1462,0.46498874,-1.7813808,0.06651002,-0.345124,-0.045884337,0.6178247,-1.2830129,-0.27944082,0.8688403,0.2736215,-0.4316956,-0.029011779,-0.62444305,1.0952781,-0.26817915,-0.05128897,1.0673758,-0.014932014,0.13649368,0.07039694,-0.50046164,0.44720066,0.024397455,0.3195814,0.29403496,-0.79210633,-0.12450051,0.44411635,0.5651287,-0.45621222,0.26523283,-1.0044327,-0.5927787
ham,-0.008718252,1.3474233,0.38892365,1.2462711,-1.3784018,-1.9675381,-0.6799818,0.30465335,-0.3853654,0.13852349,0.026577316,1.3918858,0.12809491,-0.94232416,0.9581877,-0.1272459,-0.72897387,0.31025407,-0.79568964,0.8256295,1.1759667,-0.8775537,1.0235,0.11254132,-0.7578784,-0.24235278,-0.75723326,-0.15089527,-0.23999776,-0.5912937,0.53188956,0.56680065,0.21723013,0.16846381,-0.13191469,-0.27061337,-0.043939505,0.05569171,-0.009789467,-0.8207314,0.43696886,0.54543895,0.70729154,0.30959073,0.13420394,0.36145422,-0.17423815,0.24622682,-0.81107086,-0.2216073
ham,0.7976231,1.8333032,1.3708181,-1.8744676,-1.6929054,-1.075295,-0.09971136,-1.03707,-0.36490032,0.8116534,1.1437184,0.6125613,0.5566518,-0.57325155,1.0609721,1.1737444,0.49547103,-0.51890373,0.017821733,-0.19230469,0.54121906,-0.31793293,0.24353191,1.1978133,-0.4351424,-0.29588878,0.15992856,0.22588885,0.4512011,0.6827551,-0.058853712,0.13852586,-0.77731925,0.0068765134,-0.7408384,1.0158918,0.88060856,0.23304206,0.41555732,-0.08843085,0.7224149,0.41192338,0.22794242,-0.7146852,0.44838947,-0.4691884,-0.4821146,-0.17209089,-0.5546498,0.52505314
spam,0.51006806,0.2544595,-1.5192919,-0.0043266267,-0.17984986,-0.98524404,-0.3071069,-1.3251026,1.4869703,0.8010324,0.15989608,0.02588493,1.144029,-0.54187226,-0.13007419,-0.607286,-0.20565483,-0.39523354,-0.54604626,0.33990636,-0.8169252,-0.12226279,-0.702522,0.19981563,-0.05430156,0.17842656,-0.21225995,0.39085156,0.32027513,0.26052412,0.08475227,0.10125144,0.23253408,-0.058604956,1.439419,-0.33432823,-0.5931269,-0.8566108,0.24232525,-1.1334885,-0.16929126,0.041163146,0.18796168,-0.93376505,0.49227577,0.19925246,0.43336934,0.18466565,0.3468298,0.53546023
ham,0.269866,0.16781521,-0.44483984,-0.5440737,0.9217537,-0.9545156,0.6903804,-0.25804767,-1.778513,-0.1611923,-0.72055656,-1.0359824,-0.7448642,-1.0758319,-0.694519,-1.0352447,0.11927047,0.17769688,0.2749506,0.23760523,0.7478802,-0.19937502,0.4398647,-0.024033397,-0.12405889,-0.34330428,0.27392834,0.1096068,-0.32063803,-0.77934617,-0.3000869,-0.7328597,0.27034435,0.32842457,-0.9602105,0.8705665,0.164751,-0.1831266,-0.20836185,-0.19847862,0.70292604,0.0621118,-0.028025351,-0.2784248,0.056852087,-0.246216,0.3617326,0.8966683,-0.36004668,0.58888984
ham,0.40327093,0.066129446,1.7404838,-0.18710689,-0.62321866,1.4833446,-0.4552521,-0.15508923,0.1750893,0.6768538,-0.53168416,-0.24593754,0.90381324,-0.57424366,1.1519438,0.29685986,0.38268447,0.0084728,0.5650833,-0.095121786,0.8088624,-0.029036924,0.555888,0.04875678,0.095877856,-0.77827346,-0.056637272,0.18551004,-0.42005396,0.41681373,-0.15240946,0.3209346,-0.2658449,0.30122924,0.282655,0.06773043,-0.56816995,0.39134553,1.1097296,0.8192358,0.07186492,-0.007105127,-0.4209047,0.36318827,-0.4873759,0.3085048,-0.2731222,0.5193503,-0.033135414,0.30507728
ham,-2.16804,0.21585727,1.080554,1.0689228,-2.139701,-0.9783808,-0.5662178,0.66226566,0.046063393,-0.14265534,0.35352212,0.15458857,-0.40743497,0.8714712,0.92308396,-0.832972,0.29583836,-0.8018713,0.17655508,-0.50269085,-0.13397011,0.122712955,0.532232,-0.47658053,0.5850334,-0.2965204,0.6499133,0.20324063,0.8669951,-0.32905352,-0.5464535,-0.25879943,0.7094762,-0.6614082,-0.8484461,0.9175625,-0.2313698,-0.10157601,0.12977315,0.22120856,-0.5618701,-0.049244322,-0.39526272,-0.0141094625,-0.15680632,0.43794778,-0.6824601,0.85849667,-0.68862957,0.36928263
spam,2.8732474,0.13149518,-0.38677418,-0.33108044,-1.1597944,-0.6126712,-0.077424586,0.26922426,-0.28624305,-0.1741285,0.34673777,-0.32448187,0.6643158,-0.8814632,-0.2996381,-0.46201167,0.24824034,-0.25677815,0.4321016,-0.703473,0.57797945,-0.65257776,-1.3334298,0.5990206,0.7857603,0.2250877,0.7701723,-0.119157046,-0.6359036,-0.44609874,-0.5718605,-0.48839194,-0.010744089,-0.47522393,-0.09737629,-0.09277515,-0.5063308,0.14863929,0.50264144,1.182253,0.29546565,0.3202559,0.8083854,-0.66551673,0.28422162,-1.001022,0.5262537,0.008164555,1.4386705,-0.16066894
ham,0.9308039,-0.43415192,-1.5968989,0.26857528,1.0167818,-0.4313527,0.19905843,-0.5896646,-0.66369915,-0.06965935,0.28578547,0.3460634,-1.3745608,-0.40140617,-1.0423876,-1.287266,0.78042805,0.9065186,-0.7203713,0.20265873,-0.11008686,-0.5710743,0.8272149,-0.09779292,0.7540431,-0.069923535,-0.12847799,-0.14802897,0.08914004,-0.40485024,0.8466797,0.14226763,-0.6719238,-0.40266135,0.27331147,-0.61576176,0.129511,0.51995885,0.37579918,-1.0159897,-0.32664084,0.17836806,0.47037816,-0.41101944,-0.31543514,-0.26729095,0.023815595,0.03741315,-0.14518344,0.5585072
ham,-0.62651205,1.2794352,-0.2110343,-0.664178,0.07327193,-0.8123643,1.1666646,-0.076192856,-0.15263936,-0.66883886,0.033316456,-0.105470955,-0.054071695,0.35082915,-0.03728713,-0.023894757,-0.45740518,-0.34183073,-0.1541147,0.16818869,-0.6598753,-0.20845373,0.5913182,-0.35098493,-0.55633664,0.31364968,-0.37919897,0.2377634,0.17593709,-0.49919677,0.5004363,-0.44471228,0.007914279,0.22323872,-0.7783698,-0.84944063,-0.021623243,0.30282858,-0.42134482,0.23870654,0.42526674,-0.21518165,-0.11397967,0.09345034,-0.3146266,-0.46115342,0.61088485,-0.61896104,0.24418014,-0.07472813
ham,1.4441693,0.31500685,-0.6491078,0.88748103,0.10129744,-0.9631565,0.7422122,0.40077144,0.6738784,0.3859688,-0.738136,-0.30207777,-1.1953522,0.91338,-0.6704362,0.1144585,0.2535929,-0.5500649,-0.63149244,-0.071389094,-0.4502588,-0.8601175,-0.1662738,0.5502722,-0.33646396,-0.16277008,-0.5277607,-0.8122617,-0.29466492,0.12879752,0.35316217,-0.3534279,0.75115645,0.809065,-0.18698074,-0.36072636,0.57914346,-0.33384,-0.27599767,-0.005966548,0.5034882,-0.5082551,-0.47095454,0.6264126,0.21392934,-0.26876974,-0.21305248,0.1607379,0.31668636,-1.0093485
ham,-1.9126289,1.5982573,0.013256788,-0.43811882,-0.33841026,-0.4290144,-0.5197743,-0.76946795,0.66625524,0.6142305,0.9892927,-0.27185476,-0.9070076,-0.34867194,0.4076197,-0.58831084,-0.15240142,0.90078545,-0.8330292,-0.43622628,0.12227428,-1.0003477,-0.53772444,-0.31648082,0.4382954,-0.2606625,-0.89063436,0.8588219,0.22602269,0.38555562,-0.40859383,0.014107615,0.6220007,0.25439858,0.2880007,0.12303728,-0.36167306,0.21760264,0.8416867,-0.57042396,0.44077238,-0.737952,0.06436804,0.031691596,0.05614236,0.26213863,0.3102389,-0.36334383,-0.47971076,0.3992101
ham,-1.4052637,2.0712516,1.4523776,-0.36263585,0.74054295,-0.87937254,0.778426,0.2915784,-0.06087607,0.9127064,-0.95836073,0.5983872,-0.27492732,0.18158999,0.7495101,1.5952256,0.5335419,-1.3071053,0.47917232,0.57028925,-1.0344417,0.8437095,-0.6270853,-0.32789856,-1.3260813,0.1401248,-0.15612617,-0.32973605,0.7992717,0.056748375,0.10500993,0.17569987,0.14875178,-0.07530862,0.27220854,-0.28415346,0.021193858,0.03431461,0.71344113,0.3903544,-0.23177579,0.34422925,-0.18719512,-0.5227078,0.07913461,0.31335804,-0.45675623,0.4060689,0.07817155,0.590545
ham,-0.27004313,-1.1158028,-0.3350221,-0.6451703,-0.5521213,1.3100189,0.50350356,0.92616606,0.007284552,-1.1151294,-0.75892156,-0.27460662,-0.49572942,-0.9057362,-0.41003627,-0.34499738,0.110648274,-0.32798457,-0.27859923,0.18146151,-0.25393254,-0.64029044,0.5632654,0.20620507,-0.6690853,-0.2735222,0.032999247,0.036329985,0.57662284,-1.4804983,0.18697464,-0.6713471,0.17080814,1.1845412,0.47844994,0.23286617,-1.0644796,-0.18389842,0.35900068,0.56278795,-1.2730827,0.4223028,-0.38625455,0.92738694,0.44681248,-0.1812965,0.20723197,-0.17290813,-0.98013204,-0.29457852
ham,-0.33097458,-0.67024136,-2.250805,-0.16611238,-0.98355126,0.7071618,-0.593622,0.4017126,-2.3934865,-0.20167962,0.64849484,-0.5900965,0.020379193,0.38438675,-0.6835019,-0.98255306,-1.0755421,-0.54151595,0.6919466,0.9960687,1.1736112,0.28193018,-0.10026406,0.02499652,-0.19901122,-0.4572205,-0.5029029,0.65065926,-0.3896072,0.13649854,1.3671,0.47779548,0.51686776,-0.20925468,-0.14089723,0.1062969,0.4268651,-0.1129564,-0.07642701,0.37143275,1.1768816,0.033542722,0.25805855,-0.34449923,1.419451,-0.18733889,-0.48248577,-0.47970608,0.110992074,0.65234935
spam,2.9429462,0.19264895,1.5223126,-0.65809774,0.045231998,0.9977058,-0.9037242,-0.16401014,-0.33203164,-0.7479929,0.9893411,-0.42894262,-0.49180415,0.65099406,0.3523243,0.23751134,-0.0050433576,-0.45462275,0.06815751,-0.37352636,-0.49610287,0.008278079,0.2800126,0.5802527,-0.10756457,-0.51166,-0.13574845,-0.086064845,0.05891633,-0.52376777,-0.2514851,0.78264487,0.39330623,-0.099475294,1.008779,-0.7441021,-0.29532924,-0.660881,0.15929629,-0.29054195,0.07775213,-0.120681435,-0.007843643,0.82353306,-0.2834808,0.15253827,0.06725151,-0.030990273,-0.4369641,-0.3913136
ham,-0.23235804,0.58530444,0.44006515,0.9091635,0.7350876,0.7002569,1.3191262,0.43920678,-0.6556009,0.29946133,1.1149558,1.2978197,-0.7182063,0.16614512,0.29403892,-0.005999565,0.26742524,0.8606335,0.21514273,-1.0543256,0.7666009,0.8476381,0.021319568,-0.11458671,0.038851112,-0.36559886,0.66461945,-0.25077224,-1.6022371,-0.25782663,1.2149625,-0.031266198,0.08394366,0.12783869,-0.0876524,0.087569356,-0.39088175,0.59421957,0.29399106,-0.1400244,-0.2004214,-0.16706914,-0.36087388,0.14373378,-0.48555687,-0.11012645,-0.45943066,0.440509,-0.23244673,-0.65756595
spam,2.4480681,0.06382233,0.18584073,-0.40028346,-0.3941357,-0.25478417,-0.8277552,-1.1151681,1.8057663,-0.34407982,0.48058093,-0.14099875,0.4763715,1.2446375,0.23858753,-1.0256455,0.29478008,-1.2926526,-0.7899422,0.8840859,0.6312108,0.13998732,-0.55757755,0.12479645,-0.39280283,-0.5151067,0.27969253,-0.29250497,0.21203324,-0.34042805,0.52854794,0.65200025,0.16901119,-0.35582837,0.74873435,-0.33096316,0.3847835,-0.4590967,-0.2981261,-0.110260144,-0.6481375,0.31087908,-0.2640945,-0.060895383,0.25689268,-0.007198453,0.24268341,-0.16276613,0.38411364,0.32940003
ham,0.5842233,1.3510258,-0.4594804,0.93743527,0.7582608,0.14500788,1.3921864,0.40063605,1.053028,-0.54339755,-0.67506033,0.28680995,0.6554425,-0.08034398,0.08641547,0.25303465,-0.08911845,-1.6346099,-0.20808625,0.67427933,-0.64881897,0.7610306,-0.12601039,0.50539804,0.5283953,-0.3235733,-0.622408,0.09062344,0.19749975,-0.31963444,0.12066402,0.57163924,0.042633332,-0.5092497,-0.45002782,0.42566282,0.033599522,-0.14196649,-0.18574631,-0.16543724,0.87071145,-0.67045844,-0.061905622,0.06399973,0.2871708,-1.3416711,0.23044848,0.38108698,-0.03062743,0.72842264
ham,-1.2013048,0.9111131,0.044347763,0.47724074,-0.09962362,-0.37886298,-0.43803608,-1.7010574,-1.0918579,0.6061828,-0.13875622,-1.0176103,0.90750813,0.6954426,-0.35732055,-1.4188707,0.37485582,0.8994045,0.6379398,-0.94843125,-0.543547,-1.2894388,0.38039112,-0.68946576,0.6734934,0.1856882,-0.12697417,-0.2329219,1.7606126,0.90837866,-0.24061495,2.2415538,-1.1087375,-0.6111653,-1.0181334,-0.2279824,0.04943436,-0.615831,-0.7086474,0.42755148,0.22954467,1.1355157,-0.7101071,0.41713706,-0.32283953,-0.38633418,-0.6226465,-0.8968073,0.32428846,0.01800578
spam,1.6915766,1.1066043,-0.2439729,0.40847036,0.20961791,0.09527745,-0.50265694,0.32675737,0.9623792,-1.2319187,-0.082972415,0.25598177,0.0061461926,-0.031257473,0.6826032,0.5592819,-0.38287517,-0.29126072,0.82363313,-0.70261866,-0.092608064,-0.40669164,-0.93023646,-0.5589192,0.03356895,-0.77428454,0.71521145,-0.39035967,0.82853246,0.5443071,-0.13047901,-0.057510957,-0.113549404,0.60275465,0.4105118,0.37893248,0.023328815,1.0524286,-0.10762428,0.33142757,0.17753266,0.8097646,-0.12908648,-0.84415495,-0.18898305,-0.5604737,-0.03145334,-0.20997421,0.4878498,-0.046736263
ham,0.4752286,-1.5237324,-0.650854,-0.8891541,-1.0420142,0.39528722,-0.5047701,1.7471833,0.088287055,-0.47959337,-0.5396724,1.328105,-0.29571488,1.1649575,0.14063588,0.740755,-0.9044535,-0.82274854,0.35289693,-0.4076681,0.45004544,-0.26321965,-0.60374975,-0.45135868,-0.13164772,-0.20568272,0.8711742,0.40630043,0.48852524,-0.49667448,-0.20153794,0.13463353,0.6281148,-0.2183027,0.035104692,-0.025172219,-0.1573112,-0.03182157,-0.3877199,-0.5304525,-0.27985233,-0.50222015,-0.097611666,-0.04367435,-0.7365339,-0.08678225,0.0015024394,0.5217266,-0.24431795,0.093311526
ham,0.24826208,0.5120848,-1.4122308,-0.7901311,-0.12522262,1.3321376,0.96640694,0.8357867,1.0447702,-0.23929027,-0.09209932,-0.73563224,-0.87111163,0.5629927,0.24875861,-1.0694218,0.2875904,-0.5223706,-0.22134097,-0.002982039,0.84019905,0.092552066,0.059029773,-0.08459881,0.51051044,0.511067,0.033479303,0.7254092,0.2670132,-0.48638928,0.3416202,0.27701467,-0.032122854,-0.12901533,1.217221,-0.009154275,-0.38772303,0.7267782,0.3085587,-0.16103561,-0.25417444,0.07444891,-0.22927806,-0.4681493,-0.2777336,-0.37227535,-0.2680232,-0.4562863,0.6247891,0.29921797
ham,0.27507594,-0.9866856,-0.7910083,2.4784634,-0.74367434,1.5269592,-0.17090696,-0.08731839,0.72535497,-0.4678596,-0.8962545,1.0237788,0.46265987,1.2101479,1.0091112,0.31583464,-1.4453164,-0.044330895,-0.83487684,-0.36634356,-1.2192676,0.15116416,-0.33600664,-0.5183665,-0.26997837,0.9951207,-1.5262632,-0.90418243,-0.786306,1.8593602,1.1341023,-1.540793,0.15870121,0.62821794,-0.8639701,0.4357515,-0.97227037,-0.11534296,0.45013848,1.512883,0.9519243,-1.5426402,-0.675208,0.6775447,0.7958207,-1.1095216,-0.25227788,-0.48547238,0.29443857,-0.49820045
ham,-0.5536996,0.6556017,-1.6697012,-0.9957086,-1.3495184,0.3594224,0.31410912,-0.9065292,-0.9556985,0.85505795,0.07158706,0.40160406,0.10563289,0.18416467,-0.23551698,-0.68519616,0.075974524,-0.3698969,-0.67884535,-0.43238828,-1.176467,1.3698262,0.9490548,-0.27150375,-1.4100982,-0.942053,0.15450396,-0.10521451,-0.44117746,0.09124941,0.89821994,0.015015915,0.56011647,0.06361135,0.19629318,0.080390096,1.5750443,-0.62097484,0.57793254,1.0885552,-0.13091809,-0.02528669,-0.31539756,0.37741864,-0.40327194,0.19720778,-0.74687475,-0.44227287,0.13702601,-1.0051566
spam,2.7952616,0.06120974,-0.86194897,0.10309096,-0.23532861,-0.11622184,0.23266874,1.2823191,-0.8147968,1.7431499,0.74410874,-0.23195583,-0.52366745,-0.51385224,-0.49166578,-0.4566632,-0.55137813,-0.7358414,0.87300557,-0.11669101,0.42403102,0.44019228,-0.036414593,-0.26743236,0.24930051,0.4846223,1.3263865,0.4350564,-0.11850971,-0.12476355,-0.8512642,-0.057321295,-0.048490204,1.7521107,0.07991716,0.250629,0.53755456,-0.96338785,-0.01164278,0.57110864,0.58544147,-0.008693308,-0.3085235,-1.0888807,0.01386413,0.48829094,0.021615483,0.18240845,-0.23755324,-0.3205997
ham,1.4010345,0.14043182,0.21314323,1.2220389,-0.5279078,0.8598571,-1.3483632,-0.29831022,1.3228118,-0.7138208,0.50513434,1.6753051,-0.014567904,0.30234647,-1.2504934,0.68217474,-0.49238113,0.53015053,0.34245813,-0.10142766,0.070455134,-1.55244,0.41099292,0.9418629,-0.25498024,1.1867046,-0.77757853,-0.32527035,1.053786,-1.0402782,0.5051188,0.09278315,-0.1486218,-0.3524454,-1.6163728,-0.7348339,-0.13984782,-0.5178559,0.13919587,0.07936281,-0.3285788,0.36523876,-0.7954426,-0.6958604,-0.59958065,1.3309702,-0.31621855,0.73952544,1.2633773,0.3121805
ham,1.0289335,0.8097767,-0.5356037,1.4233534,-0.33539134,0.03234587,0.6199576,0.32466996,-0.3570501,2.2417579,-0.21195558,-0.31721845,-0.22168568,1.5747736,-0.26236385,0.35933727,0.7088621,-0.08116904,-0.30868435,-0.045301117,0.11813756,-0.7849236,0.15251079,-0.8555826,0.19393876,0.4886019,-0.34821278,-0.62493247,-0.013416931,-0.087068915,0.21062592,-0.9910437,-0.6203421,-0.2218396,-0.107988715,-0.18581761,-0.28126186,0.92426383,0.18792692,0.51539487,0.40068853,0.46513423,-0.5825853,0.18049431,-0.16226313,-0.12869427,0.24754065,0.6832577,-0.28572983,0.107867904
ham,1.7445658,0.7182122,0.29351103,-1.1066034,1.1041136,1.0443337,-0.5029114,0.9867617,2.0582793,0.7252263,0.63548875,0.7680049,-0.22061208,0.15318352,-0.6234459,-0.33811417,0.24922244,0.45329085,0.30606925,-1.3038788,-0.69323075,-1.0495454,-0.4828702,0.8773548,0.3591161,-0.17577775,-0.39984077,0.5957673,0.21637315,-0.27503818,0.41466874,-1.2465323,0.951683,-0.3108261,-0.15120912,-0.18803261,0.3689136,-0.455714,-0.034153733,-0.15067787,0.016249746,-0.17133908,0.87233377,-0.5699618,-0.36616722,-0.34858146,0.815014,-0.7443125,-0.009418726,0.095971055
ham,-0.19880927,0.27665865,-1.6445707,0.253538,-2.4612644,0.21056962,-0.42856312,-0.021540463,-0.700575,-0.9768641,-0.33321473,-1.3390673,0.093936,-0.68345934,-1.0011601,0.48538285,0.117135376,-0.315073,-0.5191327,-0.19445397,-0.51364607,-1.0756342,-0.6926721,0.12799549,0.20538762,0.34914047,-0.029884368,0.9259929,0.3677118,1.0716326,-0.9736426,0.61338705,-0.2888505,0.7377771,-0.23954092,-0.42744496,-0.3076388,0.6663085,-0.37631106,0.36136404,0.24358578,-0.24268627,0.10007429,0.4429543,1.361216,-0.038269505,-0.13888699,0.3057314,0.15079886,0.6938204
ham,-0.9752073,-0.016034424,-0.13122249,1.5117807,0.95702106,0.077759854,1.1150042,1.2358515,0.67572725,1.06091,-0.04663334,-0.22278593,-0.6642848,0.4814569,-0.03477861,0.034357518,0.021183282,0.71104324,0.1174736,0.15191565,0.662879,-0.7225345,-0.25172848,0.361242,-0.10705453,-0.9610743,-0.7606115,1.2752125,-0.038505763,-0.059430182,0.41343373,-0.30813283,-0.6265861,-0.67045236,-0.01947748,0.5503463,-0.36446214,0.4138237,0.88228154,-0.2575332,-0.051141024,0.14037648,0.8666432,-0.22640318,0.059928596,0.6640359,-0.047001354,0.16718495,0.27444717,-0.051306687
ham,-0.43967116,-1.1393387,-0.2985884,-2.594629,0.77915555,-0.46856174,0.9885721,0.481289,0.5074612,0.43900356,-0.249035,0.7564795,-0.6973126,1.0505372,-0.61884475,-0.9580815,0.1227746,1.1426117,-1.4624584,-0.5224925,-0.29902202,0.22030126,-0.0371252,-0.09683061,-0.1277643,-0.19844732,0.41567945,-0.28619784,-0.5479815,0.0021548867,-0.61621493,0.15384953,-0.3310344,-0.4835162,0.0970792,0.06796506,0.33371812,0.97029185,-0.069808275,0.27817866,0.20376289,-0.395894,0.7226759,-0.65937954,0.43395472,0.256848,-0.63732255,-0.6106764,-0.06597811,-0.44116107
ham,-0.12608355,1.5765977,-1.5410094,1.0955372,0.24349624,1.0879428,1.047818,1.173155,1.27603,-0.6501101,0.6341825,-0.50561565,-0.7845682,0.07399622,0.19232689,0.10414684,-0.16006157,-0.53672993,-0.045189667,0.83112156,0.6362709,-0.24156152,0.26061627,0.057106078,0.5781729,0.31859237,-0.044566125,-0.46558487,0.38404438,-0.8015432,-0.29906583,0.62374395,0.39161557,0.6205156,0.6556755,-0.17572686,-0.23680818,0.15986744,-0.5022192,0.22278593,-0.9305656,0.10446143,-0.08553928,1.4934489,0.0604316,-0.30140123,0.21480906,-0.04297842,0.1224857,0.10679547
ham,-1.6191096,1.0136318,0.99881387,0.4016788,0.5437196,-0.8368567,0.40312415,0.59116983,0.42348614,-0.764153,1.0981504,-0.67294,0.5790075,-0.24136266,0.10121323,0.66133577,0.21448319,0.08752021,-0.4195165,-0.08409102,0.5913938,-1.1482477,0.41875666,-0.1419284,-0.7484882,-0.71561,0.27646893,0.39068556,-0.35371086,-0.2321158,0.11641484,0.96444994,-0.13373315,-0.62321925,-0.8901119,-0.029574335,-0.3131311,0.6205861,-0.098906785,0.10274427,-0.41454458,0.29325834,-0.5037095,0.7883973,-0.48039296,0.82376504,-0.3178892,0.41977414,-0.010199726,-0.1208435
ham,0.030150712,1.7551603,0.046346426,-0.875054,0.57392985,-0.5423777,1.6047902,0.7512574,-0.66907763,-0.65051484,-0.14451492,0.36544114,-0.030654944,-0.03184577,-0.039624795,1.0277982,-0.57028925,-1.330287,-0.0026091002,-0.20499094,-0.12721041,-0.21665962,0.2978796,-0.6673925,-0.43980587,-0.32345495,-0.48339373,-0.15450448,-0.19997057,0.14046383,-0.051716972,0.7077703,-0.78694373,-0.35249224,-0.2980109,-0.8371849,0.33292937,0.0019282773,-0.12102766,-0.6162377,0.15704247,-0.25505432,0.22576009,0.098930106,-0.38407996,-0.11134148,0.29581246,0.25252524,-0.059655786,0.4986343
